-1: Logger is currently incomplete.  Delete this file if you see this line.
-1: Resolution 960.0 572.0
2.114: RightPaddle 699.0 369.0
2.164: LeftPaddle 540.0 240.0
2.164: RightPaddle 699.0 369.0
2.213: LeftPaddle 558.0 249.0
2.213: RightPaddle 699.0 369.0
2.263: LeftPaddle 579.0 270.0
2.263: RightPaddle 699.0 369.0
2.313: LeftPaddle 579.0 288.0
2.313: RightPaddle 699.0 369.0
2.313: MeSpawn 120.1748685617148 3 2 square
2.364: LeftPaddle 579.0 306.0
2.364: RightPaddle 699.0 369.0
2.413: LeftPaddle 561.0 327.0
2.413: RightPaddle 699.0 369.0
2.463: LeftPaddle 543.0 345.0
2.463: RightPaddle 699.0 369.0
2.513: LeftPaddle 522.0 366.0
2.513: RightPaddle 699.0 369.0
2.562: LeftPaddle 504.0 369.0
2.562: RightPaddle 699.0 369.0
2.61: LeftPaddle 504.0 369.0
2.61: RightPaddle 699.0 369.0
2.661: LeftPaddle 504.0 369.0
2.661: RightPaddle 699.0 369.0
2.711: LeftPaddle 504.0 369.0
2.711: RightPaddle 711.0 369.0
2.762: LeftPaddle 504.0 369.0
2.762: RightPaddle 729.0 369.0
2.812: LeftPaddle 504.0 369.0
2.812: RightPaddle 747.0 369.0
2.862: LeftPaddle 504.0 369.0
2.862: RightPaddle 768.0 369.0
2.911: LeftPaddle 504.0 369.0
2.911: RightPaddle 798.0 369.0
2.961: LeftPaddle 504.0 369.0
2.961: RightPaddle 819.0 363.0
3.012: LeftPaddle 504.0 369.0
3.012: RightPaddle 837.0 345.0
3.061: LeftPaddle 504.0 369.0
3.061: RightPaddle 858.0 324.0
3.111: LeftPaddle 504.0 369.0
3.111: RightPaddle 882.0 300.0
3.161: LeftPaddle 504.0 369.0
3.161: RightPaddle 891.0 279.0
3.21: LeftPaddle 504.0 369.0
3.21: RightPaddle 891.0 258.0
3.26: LeftPaddle 483.0 390.0
3.26: RightPaddle 888.0 237.0
3.294: MeDeflect 1
3.294: Score increased to 2
3.31: LeftPaddle 462.0 411.0
3.31: RightPaddle 867.0 216.0
3.31: MeSpawn 427.7460902860952 4 3 circle
3.359: LeftPaddle 441.0 432.0
3.359: RightPaddle 846.0 195.0
3.409: LeftPaddle 420.0 450.0
3.409: RightPaddle 846.0 174.0
3.459: LeftPaddle 399.0 450.0
3.459: RightPaddle 867.0 153.0
3.508: LeftPaddle 384.0 450.0
3.508: RightPaddle 873.0 147.0
3.558: LeftPaddle 369.0 450.0
3.558: RightPaddle 873.0 147.0
3.608: LeftPaddle 351.0 450.0
3.608: RightPaddle 873.0 147.0
3.664: LeftPaddle 330.0 450.0
3.664: RightPaddle 873.0 147.0
3.708: LeftPaddle 309.0 450.0
3.708: RightPaddle 873.0 150.0
3.758: LeftPaddle 288.0 450.0
3.758: RightPaddle 873.0 171.0
3.808: LeftPaddle 270.0 438.0
3.808: RightPaddle 873.0 189.0
3.857: LeftPaddle 249.0 417.0
3.857: RightPaddle 855.0 210.0
3.907: LeftPaddle 228.0 396.0
3.907: RightPaddle 834.0 231.0
3.964: LeftPaddle 192.0 360.0
3.964: RightPaddle 798.0 267.0
4.013: LeftPaddle 168.0 342.0
4.013: RightPaddle 774.0 291.0
4.057: LeftPaddle 147.0 342.0
4.057: RightPaddle 753.0 312.0
4.106: LeftPaddle 129.0 342.0
4.106: RightPaddle 735.0 330.0
4.151: MeDeflect 2
4.151: Score increased to 3
4.156: LeftPaddle 111.0 342.0
4.156: RightPaddle 717.0 348.0
4.206: LeftPaddle 90.0 348.0
4.206: RightPaddle 717.0 348.0
4.256: LeftPaddle 72.0 366.0
4.256: RightPaddle 717.0 348.0
4.306: LeftPaddle 51.0 387.0
4.306: RightPaddle 717.0 348.0
4.315: MeSpawn 239.9067816135176 4 4 rectangle
4.364: LeftPaddle 60.0 402.0
4.364: RightPaddle 717.0 348.0
4.404: LeftPaddle 78.0 402.0
4.404: RightPaddle 717.0 348.0
4.464: LeftPaddle 99.0 402.0
4.464: RightPaddle 702.0 333.0
4.513: LeftPaddle 120.0 402.0
4.513: RightPaddle 681.0 312.0
4.56: LeftPaddle 141.0 402.0
4.56: RightPaddle 660.0 291.0
4.603: LeftPaddle 156.0 402.0
4.603: RightPaddle 645.0 276.0
4.661: LeftPaddle 180.0 402.0
4.661: RightPaddle 621.0 276.0
4.714: LeftPaddle 204.0 402.0
4.714: RightPaddle 597.0 276.0
4.764: LeftPaddle 234.0 402.0
4.764: RightPaddle 567.0 276.0
4.814: LeftPaddle 255.0 411.0
4.814: RightPaddle 546.0 276.0
4.853: LeftPaddle 273.0 429.0
4.853: RightPaddle 528.0 285.0
4.903: LeftPaddle 291.0 447.0
4.903: RightPaddle 510.0 303.0
4.963: LeftPaddle 312.0 459.0
4.963: RightPaddle 489.0 303.0
5.003: LeftPaddle 330.0 459.0
5.003: RightPaddle 471.0 303.0
5.063: LeftPaddle 351.0 459.0
5.063: RightPaddle 453.0 303.0
5.111: LeftPaddle 372.0 450.0
5.111: RightPaddle 453.0 303.0
5.153: MeDeflect 3
5.153: Score increased to 4
5.162: LeftPaddle 393.0 429.0
5.162: RightPaddle 453.0 303.0
5.202: LeftPaddle 411.0 411.0
5.202: RightPaddle 453.0 303.0
5.264: LeftPaddle 423.0 390.0
5.264: RightPaddle 453.0 303.0
5.313: LeftPaddle 414.0 381.0
5.313: RightPaddle 453.0 303.0
5.313: MeSpawn 927.0298679994752 4 5 square
5.35: LeftPaddle 396.0 381.0
5.35: RightPaddle 453.0 303.0
5.411: LeftPaddle 375.0 381.0
5.411: RightPaddle 453.0 303.0
5.459: LeftPaddle 354.0 381.0
5.459: RightPaddle 453.0 303.0
5.511: LeftPaddle 333.0 381.0
5.511: RightPaddle 453.0 303.0
5.562: LeftPaddle 312.0 381.0
5.562: RightPaddle 453.0 303.0
5.612: LeftPaddle 288.0 381.0
5.612: RightPaddle 453.0 303.0
5.658: LeftPaddle 246.0 381.0
5.658: RightPaddle 453.0 303.0
5.708: LeftPaddle 225.0 360.0
5.708: RightPaddle 453.0 303.0
5.733: MeDeflect 4
5.762: LeftPaddle 204.0 339.0
5.762: RightPaddle 453.0 303.0
5.813: LeftPaddle 186.0 324.0
5.813: RightPaddle 453.0 303.0
5.863: LeftPaddle 168.0 324.0
5.863: RightPaddle 453.0 303.0
5.911: LeftPaddle 150.0 336.0
5.911: RightPaddle 465.0 303.0
5.962: LeftPaddle 144.0 360.0
5.962: RightPaddle 489.0 321.0
6.014: LeftPaddle 144.0 381.0
6.014: RightPaddle 510.0 342.0
6.061: LeftPaddle 156.0 402.0
6.061: RightPaddle 531.0 363.0
6.108: LeftPaddle 177.0 423.0
6.108: RightPaddle 552.0 384.0
6.161: LeftPaddle 201.0 444.0
6.161: RightPaddle 576.0 408.0
6.209: LeftPaddle 225.0 444.0
6.209: RightPaddle 600.0 432.0
6.264: LeftPaddle 255.0 444.0
6.264: RightPaddle 630.0 462.0
6.314: LeftPaddle 282.0 444.0
6.314: RightPaddle 657.0 480.0
6.314: MeSpawn 794.2251237666084 5 6 square
6.364: LeftPaddle 306.0 444.0
6.364: RightPaddle 681.0 480.0
6.414: LeftPaddle 330.0 444.0
6.414: RightPaddle 705.0 480.0
6.464: LeftPaddle 351.0 444.0
6.464: RightPaddle 726.0 459.0
6.514: LeftPaddle 375.0 444.0
6.514: RightPaddle 750.0 435.0
6.563: LeftPaddle 399.0 444.0
6.563: RightPaddle 774.0 411.0
6.613: LeftPaddle 423.0 444.0
6.613: RightPaddle 798.0 387.0
6.662: LeftPaddle 444.0 444.0
6.662: RightPaddle 819.0 366.0
6.713: LeftPaddle 471.0 444.0
6.713: RightPaddle 846.0 339.0
6.764: LeftPaddle 495.0 444.0
6.764: RightPaddle 870.0 324.0
6.814: LeftPaddle 516.0 444.0
6.814: RightPaddle 891.0 324.0
6.862: LeftPaddle 540.0 444.0
6.862: RightPaddle 912.0 342.0
6.913: LeftPaddle 564.0 444.0
6.913: RightPaddle 912.0 366.0
6.945: MeDeflect 5
6.945: Score increased to 5
6.962: LeftPaddle 585.0 444.0
6.962: RightPaddle 906.0 387.0
7.011: LeftPaddle 609.0 444.0
7.011: RightPaddle 882.0 411.0
7.06: LeftPaddle 630.0 444.0
7.06: RightPaddle 861.0 432.0
7.109: LeftPaddle 654.0 444.0
7.109: RightPaddle 837.0 456.0
7.16: LeftPaddle 675.0 444.0
7.16: RightPaddle 831.0 477.0
7.21: LeftPaddle 696.0 444.0
7.21: RightPaddle 831.0 498.0
7.259: LeftPaddle 714.0 444.0
7.259: RightPaddle 825.0 507.0
7.309: LeftPaddle 750.0 444.0
7.309: RightPaddle 789.0 507.0
7.309: MeSpawn 99.33513259288006 5 7 square
7.359: LeftPaddle 765.0 444.0
7.359: RightPaddle 768.0 486.0
7.409: LeftPaddle 765.0 444.0
7.409: RightPaddle 747.0 465.0
7.458: LeftPaddle 765.0 444.0
7.458: RightPaddle 741.0 444.0
7.508: LeftPaddle 765.0 423.0
7.508: RightPaddle 741.0 423.0
7.557: LeftPaddle 765.0 402.0
7.557: RightPaddle 741.0 402.0
7.591: MeDeflect 6
7.591: Score increased to 6
7.608: LeftPaddle 765.0 384.0
7.608: RightPaddle 741.0 384.0
7.657: LeftPaddle 765.0 366.0
7.657: RightPaddle 741.0 366.0
7.707: LeftPaddle 750.0 354.0
7.707: RightPaddle 741.0 351.0
7.763: LeftPaddle 729.0 354.0
7.763: RightPaddle 741.0 351.0
7.813: LeftPaddle 705.0 354.0
7.813: RightPaddle 741.0 351.0
7.862: LeftPaddle 681.0 366.0
7.862: RightPaddle 741.0 351.0
7.906: LeftPaddle 663.0 384.0
7.906: RightPaddle 741.0 351.0
7.961: LeftPaddle 642.0 405.0
7.961: RightPaddle 741.0 351.0
8.013: LeftPaddle 621.0 417.0
8.013: RightPaddle 741.0 351.0
8.056: LeftPaddle 600.0 417.0
8.056: RightPaddle 741.0 351.0
8.113: LeftPaddle 570.0 417.0
8.113: RightPaddle 741.0 351.0
8.164: LeftPaddle 516.0 417.0
8.164: RightPaddle 741.0 351.0
8.213: LeftPaddle 465.0 417.0
8.213: RightPaddle 741.0 351.0
8.263: LeftPaddle 426.0 417.0
8.263: RightPaddle 741.0 351.0
8.312: LeftPaddle 405.0 417.0
8.312: RightPaddle 741.0 351.0
8.312: MeSpawn 289.06182447088236 2 8 square
8.354: LeftPaddle 384.0 417.0
8.354: RightPaddle 741.0 351.0
8.414: LeftPaddle 363.0 423.0
8.414: RightPaddle 741.0 351.0
8.462: LeftPaddle 339.0 447.0
8.462: RightPaddle 741.0 351.0
8.513: LeftPaddle 315.0 471.0
8.513: RightPaddle 741.0 351.0
8.562: LeftPaddle 291.0 495.0
8.562: RightPaddle 741.0 351.0
8.608: LeftPaddle 267.0 510.0
8.608: RightPaddle 741.0 351.0
8.661: LeftPaddle 243.0 510.0
8.661: RightPaddle 741.0 351.0
8.714: LeftPaddle 219.0 510.0
8.714: RightPaddle 741.0 351.0
8.76: LeftPaddle 198.0 510.0
8.76: RightPaddle 741.0 351.0
8.814: LeftPaddle 174.0 510.0
8.814: RightPaddle 741.0 351.0
8.859: LeftPaddle 156.0 510.0
8.859: RightPaddle 741.0 351.0
8.914: LeftPaddle 132.0 510.0
8.914: RightPaddle 741.0 351.0
8.961: LeftPaddle 93.0 510.0
8.961: RightPaddle 741.0 351.0
8.969: MeDeflect 7
8.969: Score increased to 7
9.014: LeftPaddle 72.0 510.0
9.014: RightPaddle 741.0 351.0
9.058: LeftPaddle 51.0 510.0
9.058: RightPaddle 741.0 351.0
9.113: LeftPaddle 30.0 495.0
9.113: RightPaddle 741.0 351.0
9.159: LeftPaddle 33.0 477.0
9.159: RightPaddle 741.0 351.0
9.211: LeftPaddle 57.0 453.0
9.211: RightPaddle 741.0 351.0
9.253: LeftPaddle 78.0 432.0
9.253: RightPaddle 741.0 351.0
9.303: LeftPaddle 102.0 408.0
9.303: RightPaddle 723.0 351.0
9.303: MeSpawn 634.151929197282 4 9 polygon
9.354: LeftPaddle 114.0 396.0
9.354: RightPaddle 711.0 351.0
9.354: LeftPaddle 114.0 396.0
9.354: RightPaddle 711.0 351.0
9.464: LeftPaddle 120.0 390.0
9.464: RightPaddle 705.0 351.0
9.514: LeftPaddle 138.0 372.0
9.514: RightPaddle 696.0 351.0
9.564: LeftPaddle 156.0 354.0
9.564: RightPaddle 696.0 351.0
9.613: LeftPaddle 177.0 333.0
9.613: RightPaddle 696.0 351.0
9.663: LeftPaddle 201.0 309.0
9.663: RightPaddle 696.0 351.0
9.713: LeftPaddle 225.0 285.0
9.713: RightPaddle 696.0 351.0
9.761: LeftPaddle 249.0 261.0
9.761: RightPaddle 696.0 351.0
9.811: LeftPaddle 273.0 237.0
9.811: RightPaddle 696.0 351.0
9.86: LeftPaddle 297.0 213.0
9.86: RightPaddle 696.0 351.0
9.894: MeDeflect 8
9.894: Score increased to 8
9.911: LeftPaddle 300.0 186.0
9.911: RightPaddle 696.0 351.0
9.961: LeftPaddle 300.0 165.0
9.961: RightPaddle 696.0 345.0
10.011: LeftPaddle 285.0 144.0
10.011: RightPaddle 696.0 324.0
10.06: LeftPaddle 261.0 141.0
10.06: RightPaddle 675.0 300.0
10.111: LeftPaddle 240.0 147.0
10.111: RightPaddle 654.0 279.0
10.16: LeftPaddle 219.0 168.0
10.16: RightPaddle 633.0 258.0
10.209: LeftPaddle 213.0 186.0
10.209: RightPaddle 627.0 255.0
10.26: LeftPaddle 213.0 207.0
10.26: RightPaddle 627.0 234.0
10.275: MeDeflect 9
10.31: LeftPaddle 213.0 231.0
10.31: RightPaddle 627.0 210.0
10.31: MeSpawn 577.5187576628249 5 10 circle
10.359: LeftPaddle 213.0 255.0
10.359: RightPaddle 627.0 186.0
10.409: LeftPaddle 213.0 276.0
10.409: RightPaddle 627.0 165.0
10.46: LeftPaddle 213.0 294.0
10.46: RightPaddle 627.0 156.0
10.509: LeftPaddle 213.0 315.0
10.509: RightPaddle 627.0 156.0
10.559: LeftPaddle 213.0 333.0
10.559: RightPaddle 627.0 156.0
10.609: LeftPaddle 225.0 339.0
10.609: RightPaddle 627.0 168.0
10.658: LeftPaddle 246.0 339.0
10.658: RightPaddle 627.0 189.0
10.707: LeftPaddle 264.0 339.0
10.707: RightPaddle 627.0 207.0
10.756: LeftPaddle 288.0 339.0
10.756: RightPaddle 618.0 219.0
10.813: LeftPaddle 315.0 339.0
10.813: RightPaddle 591.0 219.0
10.855: LeftPaddle 339.0 339.0
10.855: RightPaddle 567.0 219.0
10.911: LeftPaddle 360.0 339.0
10.911: RightPaddle 546.0 207.0
10.964: LeftPaddle 366.0 339.0
10.964: RightPaddle 531.0 189.0
10.971: MeDeflect 10
10.971: Score increased to 9
11.005: LeftPaddle 366.0 339.0
11.005: RightPaddle 531.0 174.0
11.064: LeftPaddle 366.0 339.0
11.064: RightPaddle 531.0 174.0
11.114: LeftPaddle 366.0 339.0
11.114: RightPaddle 531.0 174.0
11.163: LeftPaddle 366.0 342.0
11.163: RightPaddle 531.0 192.0
11.205: LeftPaddle 366.0 363.0
11.205: RightPaddle 531.0 213.0
11.256: LeftPaddle 366.0 387.0
11.256: RightPaddle 543.0 237.0
11.312: LeftPaddle 366.0 411.0
11.312: RightPaddle 567.0 243.0
11.312: MeSpawn 905.042052960448 4 11 circle
11.357: LeftPaddle 366.0 426.0
11.357: RightPaddle 588.0 243.0
11.407: LeftPaddle 366.0 426.0
11.407: RightPaddle 609.0 243.0
11.456: LeftPaddle 366.0 426.0
11.456: RightPaddle 636.0 243.0
11.506: LeftPaddle 339.0 426.0
11.506: RightPaddle 663.0 243.0
11.556: LeftPaddle 321.0 426.0
11.556: RightPaddle 681.0 243.0
11.606: LeftPaddle 300.0 426.0
11.606: RightPaddle 702.0 243.0
11.656: LeftPaddle 279.0 426.0
11.656: RightPaddle 723.0 243.0
11.707: LeftPaddle 258.0 426.0
11.707: RightPaddle 744.0 243.0
11.763: LeftPaddle 234.0 426.0
11.763: RightPaddle 768.0 243.0
11.806: LeftPaddle 216.0 423.0
11.806: RightPaddle 786.0 243.0
11.855: LeftPaddle 207.0 405.0
11.855: RightPaddle 804.0 243.0
11.906: LeftPaddle 207.0 384.0
11.906: RightPaddle 825.0 228.0
11.962: LeftPaddle 207.0 360.0
11.962: RightPaddle 843.0 204.0
12.004: LeftPaddle 207.0 351.0
12.004: RightPaddle 843.0 183.0
12.053: MeDeflect 11
12.053: Score increased to 10
12.061: LeftPaddle 207.0 351.0
12.061: RightPaddle 843.0 162.0
12.113: LeftPaddle 207.0 351.0
12.113: RightPaddle 843.0 144.0
12.154: LeftPaddle 207.0 351.0
12.154: RightPaddle 843.0 135.0
12.213: LeftPaddle 207.0 351.0
12.213: RightPaddle 843.0 135.0
12.254: LeftPaddle 207.0 351.0
12.254: RightPaddle 843.0 135.0
12.312: LeftPaddle 207.0 351.0
12.312: RightPaddle 843.0 156.0
12.312: MeSpawn 0.1648506319484233 3 12 square
12.355: LeftPaddle 207.0 351.0
12.355: RightPaddle 843.0 174.0
12.414: LeftPaddle 207.0 369.0
12.414: RightPaddle 843.0 195.0
12.461: LeftPaddle 207.0 390.0
12.461: RightPaddle 843.0 216.0
12.505: LeftPaddle 207.0 408.0
12.505: RightPaddle 843.0 234.0
12.564: LeftPaddle 207.0 414.0
12.564: RightPaddle 843.0 240.0
12.612: LeftPaddle 207.0 414.0
12.612: RightPaddle 843.0 240.0
12.661: LeftPaddle 207.0 414.0
12.661: RightPaddle 843.0 240.0
12.706: LeftPaddle 207.0 414.0
12.706: RightPaddle 843.0 240.0
12.762: LeftPaddle 207.0 414.0
12.762: RightPaddle 843.0 240.0
12.812: LeftPaddle 186.0 414.0
12.812: RightPaddle 843.0 240.0
12.856: LeftPaddle 162.0 414.0
12.856: RightPaddle 843.0 240.0
12.914: LeftPaddle 141.0 414.0
12.914: RightPaddle 843.0 240.0
12.956: LeftPaddle 123.0 414.0
12.956: RightPaddle 843.0 240.0
13.006: LeftPaddle 99.0 405.0
13.006: RightPaddle 843.0 240.0
13.056: LeftPaddle 75.0 381.0
13.056: RightPaddle 843.0 240.0
13.113: LeftPaddle 48.0 354.0
13.113: RightPaddle 843.0 240.0
13.155: LeftPaddle 30.0 336.0
13.155: RightPaddle 843.0 240.0
13.206: LeftPaddle 9.0 315.0
13.206: RightPaddle 843.0 240.0
13.263: LeftPaddle 0.0 288.0
13.263: RightPaddle 843.0 240.0
13.306: LeftPaddle 0.0 267.0
13.306: RightPaddle 843.0 240.0
13.306: MeSpawn 733.2874062133479 3 13 circle
13.357: LeftPaddle 0.0 246.0
13.357: RightPaddle 843.0 240.0
13.407: LeftPaddle 0.0 231.0
13.407: RightPaddle 843.0 240.0
13.457: LeftPaddle 0.0 231.0
13.457: RightPaddle 843.0 240.0
13.507: LeftPaddle 3.0 231.0
13.507: RightPaddle 843.0 240.0
13.556: LeftPaddle 3.0 231.0
13.556: RightPaddle 843.0 240.0
13.573: MeDeflect 12
13.573: Score increased to 11
13.612: LeftPaddle 15.0 243.0
13.612: RightPaddle 843.0 240.0
13.656: LeftPaddle 33.0 261.0
13.656: RightPaddle 843.0 240.0
13.712: LeftPaddle 54.0 276.0
13.712: RightPaddle 843.0 240.0
13.756: LeftPaddle 72.0 276.0
13.756: RightPaddle 843.0 240.0
13.813: LeftPaddle 75.0 276.0
13.813: RightPaddle 843.0 240.0
13.856: LeftPaddle 60.0 276.0
13.856: RightPaddle 843.0 240.0
13.912: LeftPaddle 36.0 276.0
13.912: RightPaddle 843.0 240.0
13.964: LeftPaddle 0.0 276.0
13.964: RightPaddle 843.0 240.0
14.006: LeftPaddle 0.0 276.0
14.006: RightPaddle 834.0 234.0
14.063: LeftPaddle 0.0 276.0
14.063: RightPaddle 810.0 213.0
14.106: LeftPaddle 0.0 276.0
14.106: RightPaddle 786.0 213.0
14.156: LeftPaddle 0.0 276.0
14.156: RightPaddle 771.0 213.0
14.206: LeftPaddle 0.0 276.0
14.206: RightPaddle 753.0 213.0
14.263: LeftPaddle 0.0 276.0
14.263: RightPaddle 729.0 213.0
14.313: LeftPaddle 0.0 276.0
14.313: RightPaddle 705.0 213.0
14.313: MeSpawn 287.9435367456138 6 14 polygon
14.356: LeftPaddle 0.0 276.0
14.356: RightPaddle 687.0 201.0
14.389: MeDeflect 13
14.389: Score increased to 12
14.406: LeftPaddle 0.0 276.0
14.406: RightPaddle 687.0 177.0
14.455: LeftPaddle 0.0 276.0
14.455: RightPaddle 687.0 153.0
14.511: LeftPaddle 0.0 276.0
14.511: RightPaddle 705.0 135.0
14.555: LeftPaddle 0.0 276.0
14.555: RightPaddle 726.0 135.0
14.605: LeftPaddle 0.0 276.0
14.605: RightPaddle 747.0 135.0
14.656: LeftPaddle 0.0 276.0
14.656: RightPaddle 765.0 147.0
14.714: LeftPaddle 0.0 297.0
14.714: RightPaddle 765.0 168.0
14.762: LeftPaddle 0.0 315.0
14.762: RightPaddle 765.0 186.0
14.804: LeftPaddle 0.0 333.0
14.804: RightPaddle 753.0 204.0
14.854: LeftPaddle 6.0 354.0
14.854: RightPaddle 732.0 225.0
14.912: LeftPaddle 30.0 369.0
14.912: RightPaddle 708.0 237.0
14.963: LeftPaddle 51.0 369.0
14.963: RightPaddle 687.0 237.0
15.005: LeftPaddle 69.0 369.0
15.005: RightPaddle 669.0 237.0
15.055: LeftPaddle 87.0 369.0
15.055: RightPaddle 651.0 237.0
15.105: LeftPaddle 105.0 369.0
15.105: RightPaddle 633.0 237.0
15.161: LeftPaddle 129.0 369.0
15.161: RightPaddle 609.0 237.0
15.212: LeftPaddle 150.0 369.0
15.212: RightPaddle 588.0 237.0
15.254: LeftPaddle 171.0 369.0
15.254: RightPaddle 567.0 237.0
15.303: LeftPaddle 192.0 369.0
15.303: RightPaddle 546.0 237.0
15.303: MeSpawn 79.62834718358866 5 15 polygon
15.36: LeftPaddle 210.0 369.0
15.36: RightPaddle 528.0 237.0
15.411: LeftPaddle 231.0 369.0
15.411: RightPaddle 522.0 237.0
15.463: LeftPaddle 255.0 369.0
15.463: RightPaddle 522.0 237.0
15.501: LeftPaddle 273.0 375.0
15.501: RightPaddle 522.0 237.0
15.558: LeftPaddle 294.0 396.0
15.558: RightPaddle 522.0 237.0
15.61: LeftPaddle 315.0 417.0
15.61: RightPaddle 522.0 237.0
15.65: LeftPaddle 324.0 432.0
15.65: RightPaddle 522.0 237.0
15.71: LeftPaddle 324.0 453.0
15.71: RightPaddle 522.0 237.0
15.759: LeftPaddle 324.0 453.0
15.759: RightPaddle 522.0 237.0
15.806: LeftPaddle 324.0 453.0
15.806: RightPaddle 522.0 237.0
15.861: LeftPaddle 324.0 453.0
15.861: RightPaddle 522.0 237.0
15.91: LeftPaddle 324.0 453.0
15.91: RightPaddle 522.0 237.0
15.963: LeftPaddle 324.0 453.0
15.963: RightPaddle 522.0 237.0
16.012: LeftPaddle 324.0 453.0
16.012: RightPaddle 522.0 237.0
16.06: LeftPaddle 324.0 453.0
16.06: RightPaddle 522.0 237.0
16.113: LeftPaddle 324.0 453.0
16.113: RightPaddle 522.0 237.0
16.162: LeftPaddle 324.0 453.0
16.162: RightPaddle 522.0 237.0
16.209: End 0
